PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease,Status,Joe's Comment
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Fox Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185489,2018,20180617,20180617,2.38,B,N,659 too small to tag at 0.7g,1,AD,6010,12,,0,0,659,6681,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Fox Creek here is not in the Gazetteer of Yukon but is identified in the 2022/23 WRFH annual report as a tributary to Lake Laberge. Presumably the local name for the creek that drains Fox Lake and flows into Lake Laberge is Fox Creek. Lake Laberge is part of CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185568,2018,20180605,20180605,2.6,B,N,,1,AD,11642,118,,0,0,,11760,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185569,2018,20180605,20180605,2.52,B,N,,1,AD,10879,110,,0,0,,10989,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185570,2018,20180605,20180605,2.36,B,N,,1,AD,8114,82,,0,0,,8196,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185566,2018,20180605,20180605,2.6,B,N,,1,AD,10558,107,,0,0,,10665,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185584,2018,20180605,20180605,3,B,N,,1,AD,32962,673,,0,0,,33635,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185585,2018,20180605,20180605,3.03,B,N,,1,AD,35221,719,,0,0,,35940,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2017,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,185567,2018,20180603,20180603,2.32,B,N,2229 too small to tag at 1.7g.,1,AD,9891,100,,0,0,2229,12220,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Fox Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185394,2019,20190606,20190606,2.8,B,N,Tag retention data not available. Number of tags shed/retained in BSR notes,1,AD,849,5,,0,0,,854,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Fox Creek here is not in the Gazetteer of Yukon but is identified in the 2022/23 WRFH annual report as a tributary to Lake Laberge. Presumably the local name for the creek that drains Fox Lake and flows into Lake Laberge is Fox Creek. Lake Laberge is part of CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185572,2019,20190612,20190612,2.9,B,N,,1,AD,9891,100,,0,0,,9991,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185573,2019,20190612,20190612,2.9,B,N,,1,AD,11054,112,,0,0,,11166,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185574,2019,20190612,20190612,2.9,B,N,,1,AD,11017,66,,0,0,,11083,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,185575,2019,20190612,20190612,2.9,B,N,,1,AD,6466,65,,0,0,,6531,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185586,2019,20190612,20190612,2.93,B,N,,1,AD,32210,1069,,0,0,,33279,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185587,2019,20190612,20190612,2.9,B,N,,1,AD,33832,480,,0,0,,34312,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,185589,2019,20190612,20190612,2.62,B,N,,1,AD,32672,1085,,0,0,,33757,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,185487,2019,20190526,20190526,2.7,B,N,,1,AD,3970,56,,0,0,,4026,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,185488,2019,20190526,20190526,2.7,B,N,,1,AD,5846,83,,0,0,,5929,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2018,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,AD1841,2019,20190524,20190524,1.1,B,N,,1,,0,0,AD,1103,0,,1103,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2019,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,AD1913,2020,20200609,20200609,2.88,B,U,,1,,0,0,AD,22060,0,,22060,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2019,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,AD1912,2020,20200609,20200609,3.1,B,U,,1,,0,0,AD,100108,0,,100108,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2020,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Fed Fry,AD2038,2021,20210615,20210615,3.34,B,N,,1,,0,0,AD,24499,0,,24499,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2020,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Fed Fry,AD2039,2021,20210615,20210615,3.2,B,N,,1,,0,0,AD,100048,0,,100048,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2021,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,McClintock R,CK-69,UPPER YUKON RIVER,Smolt 0+,AD2117,2022,20220607,20220607,3.34,P,N,,1,,0,0,AD,9945,0,,9945,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The McClintock River here is M'Clintock River in the Gazetteer of Yukon and is a tributary to Marsh Lake upstream of the dam. Michie Creek is a tributary to McClintock River. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
PIP,Whitehorse,Chinook,Spring,2021,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Michie Cr,CK-69,UPPER YUKON RIVER,Smolt 0+,AD2118,2022,20220607,20220607,3.2,P,N,On the cusp,1,,0,0,AD,89957,0,,89957,All Good - Edited,"STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX in EPAD (reference tables?) is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES)."
PIP,Whitehorse,Chinook,Spring,2021,Yukon R,YUKN,CK-69,UPPER YUKON RIVER,M,H,Yukon River H,Wolf Cr/YUKN,CK-69,UPPER YUKON RIVER,Fed Fry,AD2119,2022,20220529,20220529,2.42,P,N,,1,,0,0,AD,1862,0,,1862,All Good - Edited & Filled Blanks,"2 things were done here. First, STOCK_CU_INDEX and STOCK_CU_NAME were misaligned with the STOCK_NAME of ""Yukon R"". This is presumably because linkage between the STOCK_NAME = ""Yukon R""and it's STOCK_CU_INDEX is incorrect. I changed the STOCK_CU_INDEX to CK-69 (from CK-76) and the STOCK_CU_NAME to UPPER YUKON RIVER (from NORTHERN YUKON RIVER AND TRIBUTARIES). Second, the REL_CU_INDEX and REL_CU_NAME were blank. The Wolf Creek here is in the Gazetteer of Yukon and is also identified in the 2022/23 WRFH annual report. This location is part CU CK-69 UPPER YUKON RIVER. So I filled in the REL_CU_INDEX with CK-69 and the REL_CU_NAME with UPPER YUKON RIVER. "
